Company Code,Company Name,No,Bank Creditor,Currency,Current Amount,Prior Amount
KDTN,Perusahaan KDTN,4,Liabilitas jangka panjang atas utang bank,3345655993.0,3345655993.0,0.0
KKGI,Perusahaan KKGI,1,Bank lokal lainnya,IDR,36812500000.0,38000000000.0
KKGI,Perusahaan KKGI,2,"Jumlah utang bank, kotor",2166333.0,2264330.0,0.0
KKGI,Perusahaan KKGI,3,"Jumlah utang bank, bersih",2166333.0,2264330.0,0.0
KKGI,Perusahaan KKGI,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,209645.0,283041.0,0.0
KKGI,Perusahaan KKGI,5,Liabilitas jangka panjang atas utang bank,1956688.0,1981289.0,0.0
OKAS,Perusahaan OKAS,1,"Jumlah utang bank, kotor",8043180.0,8577312.0,0.0
OKAS,Perusahaan OKAS,2,"Jumlah utang bank, bersih",8043180.0,8577312.0,0.0
OKAS,Perusahaan OKAS,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,1630643.0,2008671.0,0.0
OKAS,Perusahaan OKAS,4,Liabilitas jangka panjang atas utang bank,6412537.0,6568641.0,0.0
MLIA,Perusahaan MLIA,1,Bank Central Asia Tbk,IDR,395381992.0,446809313.0
MLIA,Perusahaan MLIA,2,Bank lokal lainnya,IDR,187500000.0,200000000.0
MLIA,Perusahaan MLIA,3,"Jumlah utang bank, kotor",582881992.0,646809313.0,0.0
MLIA,Perusahaan MLIA,4,"Jumlah utang bank, bersih",582881992.0,646809313.0,0.0
MLIA,Perusahaan MLIA,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,202048224.0,184692348.0,0.0
MLIA,Perusahaan MLIA,6,Liabilitas jangka panjang atas utang bank,380833768.0,462116965.0,0.0
AKKU,Perusahaan AKKU,1,"Jumlah utang bank, kotor",70833310418.0,70833310418.0,0.0
AKKU,Perusahaan AKKU,2,"Jumlah utang bank, bersih",70833310418.0,70833310418.0,0.0
AKKU,Perusahaan AKKU,3,Liabilitas jangka panjang atas utang bank,70833310418.0,70833310418.0,0.0
APII,Perusahaan APII,1,"Jumlah utang bank, kotor",5785364355.0,6149189968.0,0.0
APII,Perusahaan APII,2,"Jumlah utang bank, bersih",5785364355.0,6149189968.0,0.0
APII,Perusahaan APII,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,1072939889.0,1194188981.0,0.0
APII,Perusahaan APII,4,Liabilitas jangka panjang atas utang bank,4712424466.0,4955000987.0,0.0
CINT,Perusahaan CINT,1,"Jumlah utang bank, kotor",368219450.0,368219450.0,0.0
CINT,Perusahaan CINT,2,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,448624999.0,598166665.0,0.0
CINT,Perusahaan CINT,3,Liabilitas jangka panjang atas utang bank,368219450.0,368219450.0,0.0
SMLE,Perusahaan SMLE,1,"Jumlah utang bank, bersih",11513470557.0,12204093151.0,0.0
SMLE,Perusahaan SMLE,2,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,2798611442.0,2777089933.0,0.0
SMLE,Perusahaan SMLE,3,Liabilitas jangka panjang atas utang bank,8714859115.0,9427003218.0,0.0
SUNI,Perusahaan SUNI,1,"Jumlah utang bank, kotor",147271294275.0,151697436622.0,0.0
SUNI,Perusahaan SUNI,2,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,29771095832.0,33709063203.0,0.0
SUNI,Perusahaan SUNI,3,Liabilitas jangka panjang atas utang bank,147271294275.0,151697436622.0,0.0
WOWS,Perusahaan WOWS,1,"Jumlah utang bank, bersih",325220093.0,441555424.0,0.0
WOWS,Perusahaan WOWS,2,Liabilitas jangka panjang atas utang bank,325220093.0,441555424.0,0.0
KDSI,Perusahaan KDSI,1,Bank Mandiri (Persero) Tbk,IDR,70000000000.0,0.0
RMKO,Perusahaan RMKO,1,Bank Central Asia Tbk,IDR,11848238891.0,14775429650.0
RMKO,Perusahaan RMKO,2,Bank lokal lainnya,IDR,37570458650.0,43709245216.0
RMKO,Perusahaan RMKO,3,"Jumlah utang bank, kotor",49418697541.0,58484674866.0,0.0
RMKO,Perusahaan RMKO,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,25729026186.0,29981858009.0,0.0
RMKO,Perusahaan RMKO,5,Liabilitas jangka panjang atas utang bank,23689671355.0,28502816857.0,0.0
IFII,Perusahaan IFII,1,Bank Danamon Indonesia Tbk,IDR,215625666667.0,238728416667.0
IFII,Perusahaan IFII,2,"Jumlah utang bank, kotor",215625666667.0,238728416667.0,0.0
IFII,Perusahaan IFII,3,Biaya penerbitan utang bank yang belum diamortisasi,273427322.0,331124912.0,0.0
IFII,Perusahaan IFII,4,"Jumlah utang bank, bersih",215352239345.0,238397291755.0,0.0
IFII,Perusahaan IFII,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,92231714018.0,92209936843.0,0.0
IFII,Perusahaan IFII,6,Liabilitas jangka panjang atas utang bank,123120525327.0,146187354912.0,0.0
INOV,Perusahaan INOV,1,Bank lokal lainnya,USD,647.0,816.0
INOV,Perusahaan INOV,2,"Jumlah utang bank, kotor",11001641.0,13694739.0,0.0
INOV,Perusahaan INOV,3,"Jumlah utang bank, bersih",11001641.0,13694739.0,0.0
GOTO,Perusahaan GOTO,1,Bank lokal lainnya,IDR,3677808.0,3662342.0
GOTO,Perusahaan GOTO,2,"Jumlah utang bank, kotor",3677808.0,3662342.0,0.0
GOTO,Perusahaan GOTO,3,"Jumlah utang bank, bersih",3677808.0,3662342.0,0.0
GOTO,Perusahaan GOTO,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,336448.0,318389.0,0.0
GOTO,Perusahaan GOTO,5,Liabilitas jangka panjang atas utang bank,3341360.0,3343953.0,0.0
PADA,Perusahaan PADA,1,"Jumlah utang bank, kotor",1420135281.0,74695800053.0,0.0
PADA,Perusahaan PADA,2,"Jumlah utang bank, bersih",1420135281.0,74695800053.0,0.0
GGRP,Perusahaan GGRP,1,Bank asing lainnya,EUR,131750.0,131750.0
GGRP,Perusahaan GGRP,2,"Jumlah utang bank, kotor",2900991.0,2904587.0,0.0
GGRP,Perusahaan GGRP,3,"Jumlah utang bank, bersih",2900991.0,2904587.0,0.0
GGRP,Perusahaan GGRP,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,1933988.0,1298119.0,0.0
GGRP,Perusahaan GGRP,5,Liabilitas jangka panjang atas utang bank,967003.0,1606468.0,0.0
BUVA,Perusahaan BUVA,1,"Jumlah utang bank, kotor",438211000000.0,446962000000.0,0.0
BUVA,Perusahaan BUVA,2,"Jumlah utang bank, bersih",438211000000.0,446962000000.0,0.0
BUVA,Perusahaan BUVA,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,36684000000.0,35436000000.0,0.0
BUVA,Perusahaan BUVA,4,Liabilitas jangka panjang atas utang bank,401527000000.0,411526000000.0,0.0
BMHS,Perusahaan BMHS,1,Bank Mandiri (Persero) Tbk,IDR,781431734086.0,733230250090.0
BMHS,Perusahaan BMHS,2,Bank Syariah Indonesia Tbk,IDR,61783319575.0,40577688224.0
BMHS,Perusahaan BMHS,3,"Jumlah utang bank, kotor",843215053661.0,773807938314.0,0.0
BMHS,Perusahaan BMHS,4,Biaya penerbitan utang bank yang belum diamortisasi,3532871611.0,3984634503.0,0.0
BMHS,Perusahaan BMHS,5,"Jumlah utang bank, bersih",839682182050.0,769823303811.0,0.0
BMHS,Perusahaan BMHS,6,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,54872787117.0,47931990928.0,0.0
BMHS,Perusahaan BMHS,7,Liabilitas jangka panjang atas utang bank,784809394933.0,721891312883.0,0.0
SDMU,Perusahaan SDMU,1,"Jumlah utang bank, kotor",4463528543.0,4463528543.0,0.0
SDMU,Perusahaan SDMU,2,"Jumlah utang bank, bersih",4463528543.0,4463528543.0,0.0
SDMU,Perusahaan SDMU,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,1867355864.0,2634256438.0,0.0
SDMU,Perusahaan SDMU,4,Liabilitas jangka panjang atas utang bank,4463528543.0,4463528543.0,0.0
SLIS,Perusahaan SLIS,1,Bank Central Asia Tbk,IDR,0.0,19770528518.0
CSAP,Perusahaan CSAP,1,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,243991649.0,241603975.0,0.0
CSAP,Perusahaan CSAP,2,Liabilitas jangka panjang atas utang bank,778417595.0,805615114.0,0.0
DPUM,Perusahaan DPUM,1,"Jumlah utang bank, bersih",568082200264.0,610662242444.0,0.0
DPUM,Perusahaan DPUM,2,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,9911319414.0,29143617296.0,0.0
DPUM,Perusahaan DPUM,3,Liabilitas jangka panjang atas utang bank,558170880850.0,581518625148.0,0.0
CTTH,Perusahaan CTTH,1,"Jumlah utang bank, kotor",185606346596.0,186356346596.0,0.0
CTTH,Perusahaan CTTH,2,Biaya penerbitan utang bank yang belum diamortisasi,65154762.0,65154762.0,0.0
CTTH,Perusahaan CTTH,3,"Jumlah utang bank, bersih",185541191834.0,186291191834.0,0.0
CTTH,Perusahaan CTTH,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,7000000000.0,7000000000.0,0.0
CTTH,Perusahaan CTTH,5,Liabilitas jangka panjang atas utang bank,178541191834.0,179291191834.0,0.0
GJTL,Perusahaan GJTL,1,Bank Central Asia Tbk,IDR,268735.0,291235.0
GJTL,Perusahaan GJTL,2,Pinjaman sindikasi,IDR,4247931.0,4387032.0
GJTL,Perusahaan GJTL,3,"Jumlah utang bank, kotor",4516666.0,4678267.0,0.0
GJTL,Perusahaan GJTL,4,Biaya penerbitan utang bank yang belum diamortisasi,44075.0,47362.0,0.0
GJTL,Perusahaan GJTL,5,"Jumlah utang bank, bersih",4472591.0,4630905.0,0.0
GJTL,Perusahaan GJTL,6,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,660245.0,643424.0,0.0
GJTL,Perusahaan GJTL,7,Liabilitas jangka panjang atas utang bank,3812346.0,3987481.0,0.0
SGER,Perusahaan SGER,1,"Jumlah utang bank, kotor",533434674734.0,485831523730.0,0.0
SGER,Perusahaan SGER,2,"Jumlah utang bank, bersih",533434674734.0,485831523730.0,0.0
SGER,Perusahaan SGER,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,14734157711.0,14734157711.0,0.0
SGER,Perusahaan SGER,4,Liabilitas jangka panjang atas utang bank,518700517023.0,471097366019.0,0.0
MLPT,Perusahaan MLPT,1,Bank Mandiri (Persero) Tbk,IDR,66506.0,74315.0
MLPT,Perusahaan MLPT,2,Bank Permata Tbk,IDR,105805.0,146159.0
MLPT,Perusahaan MLPT,3,Bank Cimb Niaga Tbk,IDR,67255.0,73880.0
MLPT,Perusahaan MLPT,4,"Jumlah utang bank, kotor",239566.0,294354.0,0.0
MLPT,Perusahaan MLPT,5,Biaya penerbitan utang bank yang belum diamortisasi,252.0,344.0,0.0
MLPT,Perusahaan MLPT,6,"Jumlah utang bank, bersih",239314.0,294010.0,0.0
MLPT,Perusahaan MLPT,7,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,100868.0,113043.0,0.0
MLPT,Perusahaan MLPT,8,Liabilitas jangka panjang atas utang bank,138446.0,180967.0,0.0
