Company Code,Company Name,No,Subsidiary Name,Business Activity,Location,Commercial Year,Operating Status,Total Assets,Unit,Currency,Ownership Percentage
NFCX,PT NFC Indonesia Tbk,30,PT Omega Kreasi Bersama,"Perdagangan, telekomunikas i dan teknologi",Jakarta,2019,Sudah beroperasi,43.587.032.116,PENUH,IDR,65.0
NFCX,PT NFC Indonesia Tbk,31,PT Nusantara Inti Karunia,"Perdagangan, telekomunikas i dan teknologi",Jakarta,2019,Sudah beroperasi,17.460.215,PENUH,IDR,90.0
LPPF,Matahari Department Store Tbk,1,PT Matahari Nusantara Logistik,"Pengangkutan darat, perdagangan dan jasa",Tangerang,2018,Tidak beroperasi,200.690,JUTAAN,IDR,99.99
LPPF,Matahari Department Store Tbk,2,PT Matahari Semesta Indah,Perdagangan besar,Tangerang,2021,Beroperasi,117.514,JUTAAN,IDR,99.99
BLOG,PT Trimitra Trans Persada Tbk,1,PT Simpan Sini Aja,"Bidang angkutan bermotor untuk barang umum,Pergud angan dan Penyimpanan dan Aktivitas Cold Storage",Tangerang,2022,Beroperasi,254.670.540.312,PENUH,IDR,99.99
UNSP,Bakrie Sumatera Plantations Tbk,1,BSP Finance B.V.,jasa keuangan,Belanda,2006,2006,43.902,JUTAAN,IDR,100.0
UNSP,Bakrie Sumatera Plantations Tbk,2,PT Agro Mitra Madani,pengolahan minyak kelapa sawit,Jambi,2004,2004,77.069,JUTAAN,IDR,99.39
UNSP,Bakrie Sumatera Plantations Tbk,3,PT Agrowiyana,perkebunan kelapa sawit,Jambi,1998,1998,264.666,JUTAAN,IDR,99.97
UNSP,Bakrie Sumatera Plantations Tbk,4,PT Bakrie Pasaman Plantations,perkebunan kelapa sawit,Sumatera Barat,1998,1998,687.790,JUTAAN,IDR,99.76
UNSP,Bakrie Sumatera Plantations Tbk,5,PT Bakrie Rekin Bio Energy,Bio Diesel,Batam,0,0,27.469,JUTAAN,IDR,70.0
UNSP,Bakrie Sumatera Plantations Tbk,6,PT Grahadura Leidongprima,perkebunan kelapa sawit dan pengolahanny a,Sumatera Utara,2000,2000,654.477,JUTAAN,IDR,99.99
UNSP,Bakrie Sumatera Plantations Tbk,7,PT Huma Indah Mekar,perkebunan kelapa sawit dan pengolahanny a,Lampung,1992,1992,206.769,JUTAAN,IDR,96.55
UNSP,Bakrie Sumatera Plantations Tbk,8,PT Bakrie Renewable Chemicals,pengolahan dan perdagangan hasil perkebunan karet,Jakarta,2002,2002,1.963.274,JUTAAN,IDR,28.926
UNSP,Bakrie Sumatera Plantations Tbk,9,PT Sumbertama Nusapertiwi,perkebunan dan pengolahan kelapa sawit,Jambi,2005,2005,390.114,JUTAAN,IDR,99.99
UNSP,Bakrie Sumatera Plantations Tbk,10,BSP Netherland Finance B.V.,perusahaan investasi,Belanda,2010,2010,1,JUTAAN,IDR,100.0
UNSP,Bakrie Sumatera Plantations Tbk,11,BSP Liberia B.V.,perusahaan investasi,Belanda,0,0,0,JUTAAN,IDR,100.0
UNSP,Bakrie Sumatera Plantations Tbk,12,PT Bakrie Sawit Unggul,"Produksi, pemrosesan, distribusi dan penjualan benih",Sumatera Utara,2011,2011,94.523,JUTAAN,IDR,50.0
UNSP,Bakrie Sumatera Plantations Tbk,13,"Agri International Resources Pte., Ltd.",perusahaan investasi,Singapura,2007,2007,421.690,JUTAAN,IDR,100.0
UNSP,Bakrie Sumatera Plantations Tbk,14,Agri Resources B.V.,perusahaan investasi,Belanda,2007,2007,4.489.718,JUTAAN,IDR,25.0
SMGA,PT Sumber Mineral Global Abadi Tbk,1,PT Jasatama Mandiri Sukses,Penggalian Batu Kapur/Gampin g,"Graha BIP Lantai 3, Jl. Jenderal Gatot Subroto Kaveling 23, Jakarta Selatan 12930",2022,Sudah beroperasi,105.037,MILYARAN,IDR,60.0
ASGR,Astra Graphia Tbk,1,PT Astragraphia Xprins Indonesia,"Perdagangan, percetakan, perindustrian, kontraktor, pekerjaan teknik, pengangkutan dan jasa",Jalan Kramat Raya No. 43,2026,Beroperasi,117,MILYARAN,IDR,99.999
ASGR,Astra Graphia Tbk,2,PT Astra Graphia Information Technology,Penyedia jasa konsultasi dan implementasi teknologi informasi,Jalan Kramat Raya No. 43,2026,Beroperasi,1.039,MILYARAN,IDR,99.999
CITA,Cita Mineral Investindo Tbk,1,PT Harita Prima Abadi Mineral,Pertambanga n Bauksit,Kalimantan Barat,2005,Tidak berproduksi,229.326.558.699,PENUH,IDR,99.99
CITA,Cita Mineral Investindo Tbk,2,PT Karya Utama Tambangjaya,Pertambanga n Bauksit,Kalimantan Barat,2008,Tidak berproduksi,20.314.749.999,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,1,PT Graha Masindo Pratama,"Pembangunan , perhotelan, dan pengelola apartemen",Semarang,2013,BEROPERASI,178.557.852.569,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,2,PT Pahala Agung,"Pembangunan , jasa dan perdagangan",Semarang,2013,BEROPERASI,209.039.621.261,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,3,PT Bumi Wardana,Pembangunan dan Pemberian Jasa,Semarang,,TIDAK BEROPERASI,380.016.922.260,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,4,PT Wisma Sembilan Delapan,Pembangunan dan Pemberian Jasa,Jakarta,,TIDAK BEROPERASI,27.050.079.015,PENUH,IDR,99.98
POLI,PT Pollux Hotels Group Tbk,5,PT Pasifik Oriental Masindo,Pembangunan dan Pemberian Jasa,Jakarta,,TIDAK BEROPERASI,10.509.762.047,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,6,PT Pasifik Masindo,Pembangunan dan Pemberian Jasa,Jakarta,,TIDAK BEROPERASI,14.414.422.100,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,7,PT Bawen Investama Perdana,"Pembangunan , jasa dan perdagangan",Semarang,2019,BEROPERASI,14.923.668.323,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,8,PT Besen Citra Permata,"Pembangunan , jasa dan perdagangan",Semarang,,TIDAK BEROPERASI,40.702.052.607,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,9,PT Bumi Pasifik Kencana,"Pembangunan , jasa dan perdagangan",Jakarta,,BEROPERASI,219.844.501.649,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,10,PT Mataram Gemilang Abadi,"Pembangunan , jasa dan perdagangan",Semarang,,TIDAK BEROPERASI,951.800.909,PENUH,IDR,99.0
POLI,PT Pollux Hotels Group Tbk,11,PT Siliwangi Bimantara Perdana,"Pembangunan , jasa dan perdagangan",Semarang,,TIDAK BEROPERASI,192.565.331.856,PENUH,IDR,99.98
POLI,PT Pollux Hotels Group Tbk,12,PT Sino Propertindo Internasional,Perhotelan,Semarang,,TIDAK BEROPERASI,59.321.089.767,PENUH,IDR,99.0
POLI,PT Pollux Hotels Group Tbk,13,PT Widya Bhakti,Manajemen properti dan pembangunan,Jakarta,,TIDAK BEROPERASI,11.408.169.487,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,14,PT Adil Berkat Sentosa,Investasi penyertaan saham langsung,Jakarta,,TIDAK BEROPERASI,295.651.025.524,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,15,PT Scotia Sentosa Indonesia,Konstruksi dan Real Estat,Jakarta,,TIDAK BEROPERASI,77.956.946.031,PENUH,IDR,99.88
POLI,PT Pollux Hotels Group Tbk,16,PT Cemerlang Sentosa Mulia,Investasi penyertaan saham langsung,Jakarta,,TIDAK BEROPERASI,1.101.461.178.301,PENUH,IDR,99.09
POLI,PT Pollux Hotels Group Tbk,17,PT Duta Megah Laksana,"Pembangunan , jasa dan perdagangan",Semarang,2015,BEROPERASI,217.022.067.154,PENUH,IDR,52.13
POLI,PT Pollux Hotels Group Tbk,18,PT Aman Berkat Cemerlang,"Konstruksi, penyediaan akomodasi, penyediaan makan minum dan real estat",Batam,,TIDAK BEROPERASI,0,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,19,PT Batam Bintang Bahana,"Konstruksi, penyediaan akomodasi, penyediaan makan minum dan real estat",Batam,,TIDAK BEROPERASI,0,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,20,PT Cakrawala Sakti Kencana,"Pembangunan ,pengelolaan dan penyewaan gedung,perka ntoran, mall, hotel,ruko, dan taman hiburan/ Construction, management and rental of buildings, offices,malls, hotels, shophouses, and amusement parks",Jakarta,2011,BEROPERASI,1.052.505.329.744,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,21,PT Cakrawala Bhayangkara Perdana,Manajemen properti dan pembangunan /Property management and development,Jakarta,,TIDAK BEROPERASI,2.142.195.067,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,22,PT Royal Phantom Properties,Perhotelan,semarang,,TIDAK BEROPERASI,20.683.762,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,23,PT Morindo Masindo,Pembangunan dan pemberian jasa,Semarang,2009,BEROPERASI,63.725.506.239,PENUH,IDR,99.99
POLI,PT Pollux Hotels Group Tbk,24,PT Graha Satu Tiga Tujuh,"Pembangunan , perhotelan, dan pengelola apartemen",Semarang,2013,BEROPERASI,48.212.445.568,PENUH,IDR,99.98
BMRI,PT Bank Mandiri (Persero) Tbk,1,PT Bank Syariah Indonesia Tbk.,Perbankan Syariah,Jakarta,1955,Beroperasi,0,JUTAAN,IDR,51.47
BMRI,PT Bank Mandiri (Persero) Tbk,2,PT Mandiri Sekuritas,Sekuritas,Jakarta,1992,Beroperasi,8.348.947,JUTAAN,IDR,99.99
BMRI,PT Bank Mandiri (Persero) Tbk,3,PT Bank Mandiri Taspen,Perbankan,Jakarta,1970,Beroperasi,76.575.929,JUTAAN,IDR,51.1
BMRI,PT Bank Mandiri (Persero) Tbk,4,PT Mandiri Tunas Finance,Pembiayaan Konsumen,Jakarta,1989,Beroperasi,27.966.761,JUTAAN,IDR,51.0
BMRI,PT Bank Mandiri (Persero) Tbk,5,PT AXA Mandiri Financial Services,Asuransi Jiwa,Jakarta,1991,Beroperasi,43.364.684,JUTAAN,IDR,51.0
BMRI,PT Bank Mandiri (Persero) Tbk,6,PT Mandiri Utama Finance,Pembiayaan Konsumen,Jakarta,2015,Beroperasi,19.709.345,JUTAAN,IDR,99.99
BMRI,PT Bank Mandiri (Persero) Tbk,7,PT Mandiri Capital Indonesia,Modal Ventura,Jakarta,2015,Beroperasi,6.417.855,JUTAAN,IDR,99.99
BMRI,PT Bank Mandiri (Persero) Tbk,8,Bank Mandiri (Europe) Limited,Perbankan,London,1999,Beroperasi,4.890.908,JUTAAN,IDR,100.0
BMRI,PT Bank Mandiri (Persero) Tbk,9,Mandiri International Remittance Sendirian Berhad,Layanan Remittance,Kuala Lumpur,2009,Beroperasi,38.766,JUTAAN,IDR,100.0
TOSK,PT Topindo Solusi Komunika Tbk.,1,PT Topindo Ikon Properti,Pengoperasia n real estate yang dimiliki sendiri atau sewa,Singkawang,2024,Beroperasi,99.513.683.676,PENUH,IDR,99.99
TOSK,PT Topindo Solusi Komunika Tbk.,2,PT Topindo Niaga Nusantara,Penjualan barang dagangan,Pontianak,2022,Beroperasi Komersial,10.759.388.378,PENUH,IDR,99.99
TOSK,PT Topindo Solusi Komunika Tbk.,3,PT Uwang Lintas Semesta,Jasa pembayaran digital,Singkawang,0,Belum Beroperasi,15.140.143.419,PENUH,IDR,70.0
PSSI,PT IMC Pelita Logistik Tbk,1,PT Octave Karawang Indah,Real estat,Jakarta,,Belum Beroperasi,3.553.800,PENUH,IDR,100.0
PSSI,PT IMC Pelita Logistik Tbk,2,Pelita Logistic Pte. Ltd.,Jasa angkutan laut,Singapura,,Belum Beroperasi,7.682.461,PENUH,USD,100.0
PSSI,PT IMC Pelita Logistik Tbk,3,PT Pusaka Lautan Berlian,Jasa angkutan laut,Jakarta,2022,Beroperasi,20.230.375,PENUH,USD,100.0
PSSI,PT IMC Pelita Logistik Tbk,4,PT Pelita Global Logistik,Jasa angkutan laut,Jakarta,2021,Beroperasi,80.866.649,PENUH,USD,99.0
PSSI,PT IMC Pelita Logistik Tbk,5,PT Octave Lestari Investama,Holding dan konsultasi management lainnya,Jakarta,,Belum Beroperasi,10.401.517,PENUH,IDR,99.0
PSSI,PT IMC Pelita Logistik Tbk,6,PT Pelikan Satu Properti,Real estat,Jakarta,2015,Beroperasi,8.360.297,PENUH,IDR,100.0
PSSI,PT IMC Pelita Logistik Tbk,7,PT Pelita Samudera Sreeya,Jasa angkutan laut,Jakarta,2023,Beroperasi,13.083.740,PENUH,IDR,99.0
PSSI,PT IMC Pelita Logistik Tbk,8,PT Pelita Wanasari Bahari,Jasa angkutan laut dan pergudangan,Jakarta,,Belum Beroperasi,0,PENUH,IDR,100.0
SMGR,Semen Indonesia (Persero) Tbk,1,PT Semen Indonesia Aceh,Produksi semen,Aceh,0,Aktif,574.222,JUTAAN,IDR,52.28
SMGR,Semen Indonesia (Persero) Tbk,2,PT Industri Kemasan Semen Gresik,Produksi kantong semen,"Tuban, Jawa Timur",1994,Aktif,486.245,JUTAAN,IDR,60.0
SMGR,Semen Indonesia (Persero) Tbk,3,PT Semen Kupang Indonesia,Distribusi semen,"Kupang, Nusa Tenggara Timur",2019,Aktif,285.481,JUTAAN,IDR,99.48
SMGR,Semen Indonesia (Persero) Tbk,4,PT Semen Indonesia Logistik,"Perdagangan, transportasi, jasa bongkar muat dan konstruksi","Gresik, Jawa Timur",1974,Aktif,2.083.339,JUTAAN,IDR,73.65
SMGR,Semen Indonesia (Persero) Tbk,5,PT Kawasan Industri Gresik,Pengembanga n kawasan industri,"Gresik, Jawa Timur",1991,Aktif,630.273,JUTAAN,IDR,65.0
SMGR,Semen Indonesia (Persero) Tbk,6,PT United Tractors Semen Gresik,Jasa penambangan batu kapur dan tanah liat,"Tuban, Jawa Timur",1992,Aktif,529.055,JUTAAN,IDR,55.0
SMGR,Semen Indonesia (Persero) Tbk,7,PT Sinergi Mitra Investama,Persewaan bangunan,"Gresik, Jawa Timur",2012,Aktif,339.506,JUTAAN,IDR,99.24
SMGR,Semen Indonesia (Persero) Tbk,8,PT Semen Indonesia Beton,Produksi beton siap pakai,DKI Jakarta,2012,Aktif,808.692,JUTAAN,IDR,99.99
SMGR,Semen Indonesia (Persero) Tbk,9,PT Sinergi Informatika Semen Indonesia,Sistem informasi,DKI Jakarta,2014,Aktif,143.925,JUTAAN,IDR,100.0
SMGR,Semen Indonesia (Persero) Tbk,10,PT Semen Indonesia International,"Perdagangan, jasa pelayanan, manajemen logistik dan investasi",DKI Jakarta,2016,Aktif,1.024.707,JUTAAN,IDR,100.0
SMGR,Semen Indonesia (Persero) Tbk,11,PT Semen Indonesia Industri Bangunan,Bahan bangunan,DKI Jakarta,2019,Aktif,3.985,JUTAAN,IDR,100.0
SMGR,Semen Indonesia (Persero) Tbk,12,PT Solusi Bangun Indonesia Tbk,Produksi semen,DKI Jakarta,1971,Aktif,20.310.960,JUTAAN,IDR,83.52
SMGR,Semen Indonesia (Persero) Tbk,13,PT Semen Baturaja (Persero) Tbk,Produksi semen,"Palembang, Sumatera Selatan",1981,Aktif,4.726.052,JUTAAN,IDR,75.51
SMGR,Semen Indonesia (Persero) Tbk,14,PT Semen Padang,Produksi semen,"Indarung, Sumatera Barat",1913,Aktif,9.563.178,JUTAAN,IDR,99.99
SMGR,Semen Indonesia (Persero) Tbk,15,PT Semen Tonasa,Produksi semen,"Pangkep, Sulawesi Selatan",1968,Aktif,8.692.884,JUTAAN,IDR,99.99
SMGR,Semen Indonesia (Persero) Tbk,16,Thang Long Cement Joint Stock Company,Produksi semen,"Hanoi, Vietnam",2008,Aktif,1.947.611,JUTAAN,IDR,70.0
SMGR,Semen Indonesia (Persero) Tbk,17,PT Semen Gresik,Produksi semen,"Tuban, Jawa Timur",2017,Aktif,4.884.164,JUTAAN,IDR,99.96
MLPL,Multipolar Tbk,1,PT Medika Ekosis Digital,Jasa dan Perdagangan umum,"Tangerang, Banten",2015,operasi,439.227,JUTAAN,IDR,100.0
MLPL,Multipolar Tbk,2,PT Cahaya Investama,Jasa dan Perdagangan umum,"Tangerang, Banten",2010,operasi,111.908,JUTAAN,IDR,99.99
MLPL,Multipolar Tbk,3,PT Prima Cakrawala Sentosa,Jasa dan perdagangan umum,Jakarta,2011,operasi,1.397.117,JUTAAN,IDR,100.0
MLPL,Multipolar Tbk,4,PT Multi Prima Sejahtera Tbk,industri,Tangerang,1982,operasi,393.965,JUTAAN,IDR,81.71
MLPL,Multipolar Tbk,5,PT Nuansa Multi Karya,Jasa dan perdagangan,Jakarta,2013,operasi,176.801,JUTAAN,IDR,99.99
MLPL,Multipolar Tbk,6,PT Big Ecommerce Bersama,Jasa dan perdagangan,Jakarta,2015,operasi,71.884,JUTAAN,IDR,86.48
MLPL,Multipolar Tbk,7,PT Prima Ecommerce Global,Jasa dan perdagangan,Tangerang,2014,operasi,638.143,JUTAAN,IDR,100.0
MLPL,Multipolar Tbk,8,PT Matahari Putra Prima Tbk,Penjualan eceran,"Tangerang, Banten",1986,operasi,3.206.641,JUTAAN,IDR,50.14
MLPL,Multipolar Tbk,9,PT Matahari Pacific,Perdagangan dan jasa,"Tangerang, Banten",2010,operasi,419.122,JUTAAN,IDR,100.0
MLPL,Multipolar Tbk,10,PT Nadya Putra Investama,Perdagangan umum,"Tangerang, Banten",1998,operasi,630.943,JUTAAN,IDR,100.0
MLPL,Multipolar Tbk,11,PT Multipolar Technology Tbk,Perdagangan,Jakarta,2009,operasi,3.886.951,JUTAAN,IDR,84.95
MLPL,Multipolar Tbk,12,PT Reksa Puspita Karya,Perdagangan,Jakarta,2008,operasi,449.807,JUTAAN,IDR,99.99
MLPL,Multipolar Tbk,13,PT Surya Cipta Investama,Jasa dan perdagangan umum,Jakarta,2010,operasi,112.365,JUTAAN,IDR,100.0
SFAN,PT Surya Fajar Capital Tbk,1,PT Surya Fajar Urun Dana,Layanan Urun dana Berbasis teknologi Informasi (Securities crowdfunding),Jakarta,2019,Beroperasi,607.510.356,PENUH,IDR,92.5
SFAN,PT Surya Fajar Capital Tbk,2,PT Surya Fajar Investama,Manajer Investasi,Jakarta,2018,Tidak Aktif,7.395.572.503,PENUH,IDR,99.99
SFAN,PT Surya Fajar Capital Tbk,3,PT Digitalisasi Perangkat Indonesia,Konsultasi Manajemen,Jakarta,2018,Beroperasi,24.969.648.707,PENUH,IDR,51.952
SFAN,PT Surya Fajar Capital Tbk,4,PT Surya Fajar Sekuritas,Jasa perdagangan efek,Jakarta,2018,Beroperasi,88.990.510.195,PENUH,IDR,99.99
CLPI,Colorpak Indonesia Tbk,1,PT COLORPAK FLEXIBLE INDONESIA,PERDAGANG AN,JAKARTA,2010,OPERASI,281.802.381.234,PENUH,IDR,99.9
RUIS,Radiant Utama Interinsco Tbk,1,PT Supraco Indonesia,Jasa penyediaan alat-alat eksplorasi,Jakarta,1980,Aktif,904.334.265.000,PENUH,IDR,99.99
RUIS,Radiant Utama Interinsco Tbk,2,PT Supraco Lines,Jasa pelayaran dalam negeri,Jakarta,2008,Aktif,172.679.694.075,PENUH,IDR,47.97
RUIS,Radiant Utama Interinsco Tbk,3,PT Supraco Deep Water,Jasa penyediaan alat-alat eksplorasi,Jakarta,2008,Aktif,32.524.332.039,PENUH,IDR,99.99
DNET,PT Indoritel Makmur Internasional Tbk.,1,PT. Indoritel Persada Nusantara,Investasi,Jakarta,2015,Beroperasi,29.095,JUTAAN,IDR,99.99
DNET,PT Indoritel Makmur Internasional Tbk.,2,PT. Mega Akses Persada,Serat Optik,Jakarta,2014,Beroperasi,5.534.027,JUTAAN,IDR,71.97
DNET,PT Indoritel Makmur Internasional Tbk.,3,Fiberstar Pte. Ltd.,Dormant,Singapura,,Belum beroperasi,,,,100.0
BBMD,PT Bank Mestika Dharma Tbk.,1,PT Bank Mestika Dharma Tbk,Perbankan,Medan,1956,Devisa,16.411.095.195.96 0,PENUH,IDR,100.0
BISI,BISI INTERNATIONAL Tbk,1,PT Multi Sarana Indotani,Memproduksi pestisida,Mojokerto,2005,beroperasi,970.067,JUTAAN,IDR,99.91
BISI,BISI INTERNATIONAL Tbk,2,PT Tanindo Intertraco,"Perdagangan pestisida, alat dan mesin pertanian",Sidoarjo,2008,beroperasi,131.850,JUTAAN,IDR,99.99
BISI,BISI INTERNATIONAL Tbk,3,PT Bina Cipta Teknologi,Perdagangan alat dan mesin pertanian,Mojokerto,2025,beroperasi,35.714,JUTAAN,IDR,90.0
BISI,BISI INTERNATIONAL Tbk,4,PT Bina Sarana Indotani,Investasi saham entitas sepengendali,Sidoarjo,2025,beroperasi,2.095,JUTAAN,IDR,99.5
BUMI,Bumi Resources Tbk,1,PT Pendopo Energi Batubara,Pertambanga n Batubara,Indonesia,2009,Operasi,5.812.796,PENUH,USD,84.48
BUMI,Bumi Resources Tbk,2,PT Arutmin Indonesia,Pertambanga n Batubara,Indonesia,1989,Operasi,898.691.651,PENUH,USD,90.0
BUMI,Bumi Resources Tbk,3,PT Kaltim Prima Coal,Pertambanga n Batubara,Indonesia,1992,Operasi,1.887.242.109,PENUH,USD,50.99
BUMI,Bumi Resources Tbk,4,IndoCoal Resources (Cayman),Distributor Batubara,Kepulauan Cayman,2005,Operasi,136.348.897,PENUH,USD,70.0
BUMI,Bumi Resources Tbk,5,PT Darma Henwa Tbk,Kontraktor Pertambanga n,Indonesia,1993,Operasi,550.158.070,PENUH,USD,12.44
BUMI,Bumi Resources Tbk,6,PT Bumi Resources Minerals Tbk,Perusahaan Induk,Indonesia,2003,Operasi,1.310.548.105,PENUH,USD,20.09
TPIA,PT Chandra Asri Pacific Tbk,1,PT Wastewater Solutions Indonesia,Pengolahan Air,Jakarta,,Tahap Pengembanga n,6.344,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,2,Chandra Asri Mobility Solutions Pte. Ltd.,Holding Investasi,Singapura,2025,Beroperasi,255.887,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,3,Maritime Global Shipping Pte. Ltd.,Pengangkutan dan Pelayaran,Singapura,,Tahap Pengembanga n,,,,100.0
TPIA,PT Chandra Asri Pacific Tbk,4,Chandra Asri Trading Company Pte. Ltd.,Perdagangan Besar,Singapura,2009,Beroperasi,2.032.625,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,5,PT Chandra Investa Prima,Perusahaan Investasi,Jakarta,2017,Beroperasi,22.558,RIBUAN,USD,99.99
TPIA,PT Chandra Asri Pacific Tbk,6,Aster Chemicals and Energy Pte. Ltd.,Kilang dan Petrokimia,Singapura,2025,Beroperasi,3.586.288,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,7,PT Redeco Petrolin Utama,Sewa Tangki,Jakarta,1986,Beroperasi,12.585,RIBUAN,USD,50.75
TPIA,PT Chandra Asri Pacific Tbk,8,PT Chandra Asri Alkali,Khlor dan Alkali,Jakarta,,Tahap Pengembanga n,506.573,RIBUAN,USD,99.99
TPIA,PT Chandra Asri Pacific Tbk,9,PT Chandra Shipping International,Angkutan Laut,Jakarta,2024,Beroperasi,182.378,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,10,Aster Asia Alpha Pte. Ltd.,Holding Investasi,Singapura,2025,Beroperasi,74.901,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,11,PT Chandra Trading Nusantara,Perdagangan Besar,Jakarta,2025,Beroperasi,64.648,RIBUAN,USD,99.99
TPIA,PT Chandra Asri Pacific Tbk,12,Aster Chemicals and Energy Shanghai Limited,Perdagangan Besar,Shanghai,2025,Beroperasi,5.340,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,13,Aster Power Pte. Ltd.,Industri Listrik,Singapura,,Tahap Pengembanga n,85.173,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,14,Aster Polymer Solutions Pte. Ltd.,Petrokimia,Singapura,2025,Beroperasi,138.748,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,15,Aster ANZ Pty. Ltd.,Perdagangan Besar,Australia,2025,Beroperasi,12.093,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,16,PT Chandra Asri Sentral Solusi,Konsultasi Manajemen,Jakarta,2025,Beroperasi,6.307,RIBUAN,USD,99.99
TPIA,PT Chandra Asri Pacific Tbk,17,PT Krakatau Sarana Energi,Penjualan Bahan Bakar Minyak,Cilegon,1999,Beroperasi,1.205,RIBUAN,USD,68.07
TPIA,PT Chandra Asri Pacific Tbk,18,PT Chandra Asri Perkasa,Petrokimia,Jakarta,,Tahap Pengembanga n,938.667,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,19,Chandra Asri Capital Pte. Ltd.,Perusahaan Investasi,Singapura,2023,Beroperasi,2.011.750,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,20,PT Chandra Daya Investasi,Holding dan Konsultasi Manajemen,Jakarta,2023,Beroperasi,1.733.315,RIBUAN,USD,60.0
TPIA,PT Chandra Asri Pacific Tbk,21,PT Marina Indah Maritim,Angkutan Laut,Jakarta,2024,Beroperasi,162.677,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,22,Chandra Asri Bio Investment Pte. Ltd.,Perusahaan Investasi,Singapura,2024,Beroperasi,10.959,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,23,CAPGC Pte. Ltd.,Perusahaan Investasi,Singapura,2025,Beroperasi,1.021.950,RIBUAN,USD,80.0
TPIA,PT Chandra Asri Pacific Tbk,24,PT Chandra Cold Chain,Pengangkutan dan Pergudangan,Jakarta,2025,Beroperasi,818,RIBUAN,USD,80.0
TPIA,PT Chandra Asri Pacific Tbk,25,PT Chandra Tirta Karian,"Holding Investasi, Konsultasi Manajemen dan Jasa Pengelolaan Air",Jakarta,,Tahap Pengembanga n,21.477,RIBUAN,USD,65.0
TPIA,PT Chandra Asri Pacific Tbk,26,PT Chandra Capital Indonesia,"Jasa Keuangan bukan asuransi dan dana pensiun, konsultasi manajemen dan industri karet dan plastik",Jakarta,,Tahap Pengembanga n,657,RIBUAN,USD,99.99
TPIA,PT Chandra Asri Pacific Tbk,27,PT Chandra Daya Warehouse,Pergudangan dan Penyimpanan,Jakarta,,Tahap Pengembanga n,17.344,RIBUAN,USD,99.99
TPIA,PT Chandra Asri Pacific Tbk,28,Chandra Industrial Infra Pte. Ltd.,Perusahaan Investasi,Singapura,,Tahap Pengembanga n,10.979,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,29,Aster Mobility Solutions Bravo Pte. Ltd.,Penjualan Bahan Bakar Minyak,Singapura,2026,Beroperasi,1.710,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,30,PT Chandra Bitumen International,Perdagangan Besar,Jakarta,,Tahap Pengembanga n,1.800,RIBUAN,USD,99.99
TPIA,PT Chandra Asri Pacific Tbk,31,Chandra Maritime International Pte. Ltd.,Angkutan Laut,Singapura,2025,Beroperasi,88.899,RIBUAN,USD,100.0
TPIA,PT Chandra Asri Pacific Tbk,32,PT Krakatau Chandra Energi,Industri Listrik,Cilegon,1996,Beroperasi,277.740,RIBUAN,USD,70.0
TPIA,PT Chandra Asri Pacific Tbk,33,PT Chandra Pelabuhan Nusantara,"Pergudangan, Penyimpanan dan Layanan Kepelabuhana n",Jakarta,2024,Beroperasi,189.445,RIBUAN,USD,99.99
TPIA,PT Chandra Asri Pacific Tbk,34,PT Chandra Samudra Port,Konsultasi Manajemen,Jakarta,2023,Beroperasi,69.583,RIBUAN,USD,99.99
